plot,date,time,mn_shallow,sd_shallow,n_shallow,mn_deep,sd_deep,n_deep
Transition,20221018,10:00:00,0.515,0.04,16,0.442,0.018,8
Transition,20221018,11:00:00,0.514,0.04,16,0.442,0.018,8
Transition,20221018,12:00:00,0.514,0.041,16,0.442,0.018,8
Transition,20221018,13:00:00,0.514,0.041,16,0.442,0.018,8
Transition,20221018,14:00:00,0.515,0.041,16,0.442,0.018,8
Transition,20221018,15:00:00,0.515,0.041,16,0.442,0.018,8
Transition,20221018,16:00:00,0.515,0.041,16,0.442,0.018,8
Transition,20221018,17:00:00,0.516,0.041,16,0.442,0.017,8
Transition,20221018,18:00:00,0.515,0.041,16,0.442,0.017,8
Transition,20221018,19:00:00,0.516,0.041,16,0.442,0.018,8
Transition,20221018,20:00:00,0.516,0.041,16,0.442,0.018,8
Transition,20221018,21:00:00,0.515,0.041,16,0.442,0.018,8
Transition,20221018,22:00:00,0.516,0.041,16,0.441,0.018,8
Transition,20221018,23:00:00,0.515,0.041,16,0.441,0.017,8
Transition,20221019,00:00:00,0.515,0.041,16,0.441,0.017,8
Transition,20221019,01:00:00,0.515,0.041,16,0.441,0.018,8
Transition,20221019,02:00:00,0.515,0.041,16,0.441,0.018,8
Transition,20221019,03:00:00,0.515,0.041,16,0.441,0.017,8
Transition,20221019,04:00:00,0.515,0.041,16,0.442,0.018,8
Transition,20221019,05:00:00,0.514,0.041,16,0.441,0.018,8
Transition,20221019,06:00:00,0.515,0.041,16,0.441,0.018,8
Transition,20221019,07:00:00,0.515,0.041,16,0.441,0.018,8
Transition,20221019,08:00:00,0.514,0.041,16,0.441,0.018,8
Transition,20221019,09:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,10:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,11:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,12:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,13:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,14:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,15:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,16:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,17:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,18:00:00,0.515,0.042,16,0.441,0.018,8
Transition,20221019,19:00:00,0.514,0.042,16,0.44,0.018,8
Transition,20221019,20:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,21:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,22:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221019,23:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221020,00:00:00,0.515,0.042,16,0.44,0.018,8
Transition,20221020,01:00:00,0.514,0.041,16,0.441,0.018,8
Transition,20221020,02:00:00,0.514,0.042,16,0.44,0.018,8
Transition,20221020,03:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221020,04:00:00,0.514,0.042,16,0.441,0.018,8
Transition,20221020,05:00:00,0.513,0.042,16,0.441,0.018,8
Transition,20221020,06:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,07:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,08:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,09:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,10:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,11:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,12:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,13:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,14:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,15:00:00,0.513,0.042,16,0.44,0.018,8
Transition,20221020,16:00:00,0.513,0.042,16,0.439,0.018,8
Transition,20221020,17:00:00,0.512,0.044,16,0.439,0.018,8
Transition,20221020,18:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221020,19:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221020,20:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221020,21:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221020,22:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221020,23:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221021,00:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221021,01:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221021,02:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221021,03:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221021,04:00:00,0.512,0.043,16,0.44,0.018,8
Transition,20221021,05:00:00,0.511,0.043,16,0.44,0.018,8
Transition,20221021,06:00:00,0.511,0.043,16,0.44,0.018,8
Transition,20221021,07:00:00,0.511,0.043,16,0.44,0.018,8
Transition,20221021,08:00:00,0.511,0.043,16,0.44,0.018,8
Transition,20221021,09:00:00,0.511,0.043,16,0.44,0.018,8
Transition,20221021,10:00:00,0.51,0.043,16,0.439,0.018,8
Transition,20221021,11:00:00,0.51,0.043,16,0.44,0.018,8
Transition,20221021,12:00:00,0.51,0.044,16,0.44,0.018,8
Transition,20221021,13:00:00,0.509,0.042,16,0.44,0.018,8
Transition,20221021,14:00:00,0.508,0.042,16,0.439,0.018,8
Transition,20221021,15:00:00,0.508,0.042,16,0.439,0.018,8
Transition,20221021,16:00:00,0.507,0.042,16,0.439,0.018,8
Transition,20221021,17:00:00,0.507,0.042,16,0.439,0.018,8
Transition,20221021,18:00:00,0.507,0.042,16,0.439,0.018,8
Transition,20221021,19:00:00,0.506,0.042,16,0.439,0.018,8
Transition,20221021,20:00:00,0.507,0.042,16,0.439,0.018,8
Transition,20221021,21:00:00,0.506,0.042,16,0.439,0.018,8
Transition,20221021,22:00:00,0.506,0.042,16,0.439,0.018,8
Transition,20221021,23:00:00,0.506,0.042,16,0.439,0.018,8
Transition,20221022,00:00:00,0.505,0.042,16,0.44,0.018,8
Transition,20221022,01:00:00,0.505,0.042,16,0.439,0.018,8
Transition,20221022,02:00:00,0.505,0.042,16,0.44,0.018,8
Transition,20221022,03:00:00,0.505,0.041,16,0.44,0.018,8
Transition,20221022,04:00:00,0.504,0.041,16,0.44,0.018,8
Transition,20221022,05:00:00,0.505,0.042,16,0.439,0.018,8
Transition,20221022,06:00:00,0.504,0.042,16,0.44,0.018,8
Transition,20221022,07:00:00,0.504,0.042,16,0.44,0.018,8
Transition,20221022,08:00:00,0.503,0.041,16,0.44,0.018,8
Transition,20221022,09:00:00,0.503,0.041,16,0.44,0.018,8
Transition,20221022,10:00:00,0.503,0.042,16,0.44,0.018,8
Transition,20221022,11:00:00,0.502,0.042,16,0.439,0.018,8
Transition,20221022,12:00:00,0.501,0.042,16,0.439,0.018,8
Transition,20221022,13:00:00,0.499,0.043,16,0.439,0.018,8
Transition,20221022,14:00:00,0.498,0.043,16,0.439,0.018,8
Transition,20221022,15:00:00,0.497,0.044,16,0.439,0.018,8
Transition,20221022,16:00:00,0.497,0.044,16,0.439,0.018,8
Transition,20221022,17:00:00,0.497,0.044,16,0.439,0.018,8
Transition,20221022,18:00:00,0.497,0.044,16,0.439,0.018,8
Transition,20221022,19:00:00,0.497,0.044,16,0.439,0.018,8
Transition,20221022,20:00:00,0.497,0.043,16,0.439,0.018,8
Transition,20221022,21:00:00,0.496,0.043,16,0.439,0.018,8
Transition,20221022,22:00:00,0.496,0.043,16,0.439,0.019,8
Transition,20221022,23:00:00,0.496,0.043,16,0.439,0.018,8
Transition,20221023,00:00:00,0.496,0.043,16,0.439,0.019,8
Transition,20221023,01:00:00,0.496,0.043,16,0.439,0.018,8
Transition,20221023,02:00:00,0.496,0.043,16,0.439,0.018,8
Transition,20221023,03:00:00,0.495,0.043,16,0.439,0.018,8
Transition,20221023,04:00:00,0.495,0.043,16,0.439,0.018,8
Transition,20221023,05:00:00,0.495,0.043,16,0.439,0.018,8
Transition,20221023,06:00:00,0.495,0.043,16,0.439,0.018,8
Transition,20221023,07:00:00,0.495,0.043,16,0.439,0.018,8
Transition,20221023,08:00:00,0.495,0.043,16,0.439,0.018,8
Transition,20221023,09:00:00,0.495,0.043,16,0.439,0.019,8
Transition,20221023,10:00:00,0.495,0.043,16,0.439,0.019,8
Transition,20221023,11:00:00,0.495,0.043,16,0.438,0.018,8
Transition,20221023,12:00:00,0.494,0.043,16,0.439,0.019,8
Transition,20221023,13:00:00,0.494,0.043,16,0.439,0.019,8
Transition,20221023,14:00:00,0.494,0.044,16,0.438,0.019,8
Transition,20221023,15:00:00,0.495,0.043,16,0.438,0.019,8
Transition,20221023,16:00:00,0.508,0.039,16,0.439,0.018,8
Transition,20221023,17:00:00,0.512,0.037,16,0.439,0.018,8
Transition,20221023,18:00:00,0.512,0.037,16,0.44,0.018,8
Transition,20221023,19:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221023,20:00:00,0.512,0.035,16,0.44,0.018,8
Transition,20221023,21:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221023,22:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221023,23:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221024,00:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221024,01:00:00,0.512,0.034,16,0.439,0.018,8
Transition,20221024,02:00:00,0.512,0.034,16,0.439,0.018,8
Transition,20221024,03:00:00,0.511,0.034,16,0.439,0.018,8
Transition,20221024,04:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221024,05:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221024,06:00:00,0.512,0.035,16,0.439,0.018,8
Transition,20221024,07:00:00,0.512,0.036,16,0.439,0.018,8
Transition,20221024,08:00:00,0.512,0.036,16,0.439,0.018,8
Transition,20221024,09:00:00,0.512,0.036,16,0.439,0.017,8
Transition,20221024,10:00:00,0.512,0.036,16,0.439,0.018,8
Transition,20221024,11:00:00,0.512,0.037,16,0.439,0.018,8
Transition,20221024,12:00:00,0.512,0.037,16,0.439,0.018,8
Transition,20221024,13:00:00,0.512,0.037,16,0.439,0.018,8
Transition,20221024,14:00:00,0.512,0.037,16,0.439,0.017,8
Transition,20221024,15:00:00,0.512,0.037,16,0.439,0.018,8
Transition,20221024,16:00:00,0.512,0.038,16,0.439,0.018,8
Transition,20221024,17:00:00,0.512,0.038,16,0.439,0.018,8
Transition,20221024,18:00:00,0.513,0.038,16,0.439,0.018,8
Transition,20221024,19:00:00,0.513,0.038,16,0.439,0.018,8
Transition,20221024,20:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221024,21:00:00,0.513,0.038,16,0.439,0.018,8
Transition,20221024,22:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221024,23:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221025,00:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221025,01:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221025,02:00:00,0.513,0.038,16,0.439,0.018,8
Transition,20221025,03:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221025,04:00:00,0.514,0.038,16,0.439,0.018,8
Transition,20221025,05:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221025,06:00:00,0.514,0.038,16,0.439,0.018,8
Transition,20221025,07:00:00,0.514,0.038,16,0.439,0.018,8
Transition,20221025,08:00:00,0.514,0.038,16,0.439,0.018,8
Transition,20221025,09:00:00,0.513,0.038,16,0.439,0.017,8
Transition,20221025,10:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,11:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,12:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,13:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,14:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,15:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,16:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,17:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,18:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,19:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,20:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221025,21:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221025,22:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221025,23:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,00:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,01:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,02:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,03:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,04:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,05:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,06:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,07:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,08:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,09:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,10:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,11:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221026,12:00:00,0.515,0.038,16,0.438,0.017,8
Transition,20221026,13:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,14:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,15:00:00,0.515,0.038,16,0.438,0.017,8
Transition,20221026,16:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221026,17:00:00,0.515,0.038,16,0.438,0.017,8
Transition,20221026,18:00:00,0.516,0.038,16,0.438,0.017,8
Transition,20221026,19:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221026,20:00:00,0.516,0.038,16,0.438,0.017,8
Transition,20221026,21:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221026,22:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221026,23:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,00:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,01:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,02:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,03:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,04:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,05:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,06:00:00,0.515,0.037,16,0.439,0.017,8
Transition,20221027,07:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,08:00:00,0.515,0.037,16,0.439,0.017,8
Transition,20221027,09:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,10:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,11:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,12:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,13:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,14:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221027,15:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,16:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,17:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,18:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,19:00:00,0.516,0.037,16,0.439,0.017,8
Transition,20221027,20:00:00,0.516,0.038,16,0.439,0.017,8
Transition,20221027,21:00:00,0.516,0.037,16,0.439,0.017,8
Transition,20221027,22:00:00,0.516,0.037,16,0.439,0.017,8
Transition,20221027,23:00:00,0.516,0.037,16,0.44,0.017,8
Transition,20221028,00:00:00,0.516,0.037,16,0.439,0.017,8
Transition,20221028,01:00:00,0.516,0.037,16,0.439,0.017,8
Transition,20221028,02:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,03:00:00,0.515,0.038,16,0.44,0.017,8
Transition,20221028,04:00:00,0.515,0.038,16,0.44,0.017,8
Transition,20221028,05:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,06:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,07:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,08:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,09:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,10:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,11:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,12:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,13:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,14:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,15:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,16:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,17:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,18:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,19:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,20:00:00,0.515,0.037,16,0.439,0.017,8
Transition,20221028,21:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221028,22:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221028,23:00:00,0.515,0.037,16,0.439,0.017,8
Transition,20221029,00:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221029,01:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221029,02:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221029,03:00:00,0.514,0.037,16,0.439,0.017,8
Transition,20221029,04:00:00,0.515,0.038,16,0.439,0.017,8
Transition,20221029,05:00:00,0.514,0.037,16,0.439,0.017,8
Transition,20221029,06:00:00,0.514,0.038,16,0.438,0.017,8
Transition,20221029,07:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221029,08:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221029,09:00:00,0.514,0.037,16,0.438,0.017,8
Transition,20221029,10:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221029,11:00:00,0.513,0.037,16,0.438,0.017,8
Transition,20221029,12:00:00,0.514,0.038,16,0.438,0.017,8
Transition,20221029,13:00:00,0.514,0.038,16,0.439,0.017,8
Transition,20221029,14:00:00,0.513,0.039,16,0.438,0.017,8
Transition,20221029,15:00:00,0.512,0.039,16,0.439,0.017,8
Transition,20221029,16:00:00,0.512,0.039,16,0.438,0.017,8
Transition,20221029,17:00:00,0.512,0.039,16,0.438,0.017,8
Transition,20221029,18:00:00,0.512,0.039,16,0.438,0.017,8
Transition,20221029,19:00:00,0.512,0.04,16,0.438,0.017,8
Transition,20221029,20:00:00,0.512,0.04,16,0.438,0.017,8
Transition,20221029,21:00:00,0.512,0.04,16,0.438,0.017,8
Transition,20221029,22:00:00,0.512,0.039,16,0.438,0.017,8
Transition,20221029,23:00:00,0.511,0.039,16,0.438,0.017,8
Transition,20221030,00:00:00,0.512,0.04,16,0.438,0.017,8
Transition,20221030,01:00:00,0.511,0.039,16,0.438,0.017,8
Transition,20221030,02:00:00,0.511,0.039,16,0.438,0.017,8
Transition,20221030,03:00:00,0.511,0.04,16,0.438,0.017,8
Transition,20221030,04:00:00,0.511,0.04,16,0.438,0.017,8
Transition,20221030,05:00:00,0.511,0.04,16,0.438,0.017,8
Transition,20221030,06:00:00,0.511,0.039,16,0.438,0.017,8
Transition,20221030,07:00:00,0.511,0.04,16,0.438,0.017,8
Transition,20221030,08:00:00,0.511,0.04,16,0.438,0.017,8
Transition,20221030,09:00:00,0.511,0.04,16,0.438,0.017,8
Transition,20221030,10:00:00,0.511,0.039,16,0.438,0.017,8
Transition,20221030,11:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221030,12:00:00,0.511,0.04,16,0.437,0.016,8
Transition,20221030,13:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221030,14:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221030,15:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221030,16:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221030,17:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221030,18:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221030,19:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221030,20:00:00,0.512,0.04,16,0.437,0.016,8
Transition,20221030,21:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221030,22:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221030,23:00:00,0.512,0.04,16,0.437,0.016,8
Transition,20221031,00:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,01:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,02:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,03:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,04:00:00,0.512,0.04,16,0.437,0.016,8
Transition,20221031,05:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221031,06:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,07:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,08:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,09:00:00,0.512,0.04,16,0.437,0.016,8
Transition,20221031,10:00:00,0.511,0.04,16,0.437,0.017,8
Transition,20221031,11:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,12:00:00,0.512,0.04,16,0.436,0.016,8
Transition,20221031,13:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,14:00:00,0.512,0.041,16,0.437,0.017,8
Transition,20221031,15:00:00,0.512,0.041,16,0.437,0.017,8
Transition,20221031,16:00:00,0.512,0.04,16,0.436,0.017,8
Transition,20221031,17:00:00,0.512,0.041,16,0.437,0.016,8
Transition,20221031,18:00:00,0.513,0.04,16,0.437,0.017,8
Transition,20221031,19:00:00,0.513,0.04,16,0.437,0.017,8
Transition,20221031,20:00:00,0.512,0.04,16,0.437,0.017,8
Transition,20221031,21:00:00,0.513,0.04,16,0.437,0.016,8
Transition,20221031,22:00:00,0.513,0.04,16,0.437,0.017,8
Transition,20221031,23:00:00,0.513,0.04,16,0.437,0.017,8
Transition,20221101,00:00:00,0.513,0.042,8,0.437,0.018,4
Upland,20221001,00:00:00,0.404,0.029,8,0.36,0.007,4
Upland,20221001,01:00:00,0.403,0.027,16,0.362,0.008,8
Upland,20221001,02:00:00,0.406,0.025,16,0.373,0.019,8
Upland,20221001,03:00:00,0.404,0.024,16,0.374,0.019,8
Upland,20221001,04:00:00,0.403,0.023,16,0.374,0.02,8
Upland,20221001,05:00:00,0.402,0.023,16,0.374,0.019,8
Upland,20221001,06:00:00,0.401,0.023,16,0.375,0.02,8
Upland,20221001,07:00:00,0.401,0.024,16,0.374,0.019,8
Upland,20221001,08:00:00,0.401,0.024,16,0.375,0.019,8
Upland,20221001,09:00:00,0.401,0.023,16,0.375,0.02,8
Upland,20221001,10:00:00,0.401,0.023,16,0.375,0.019,8
Upland,20221001,11:00:00,0.401,0.023,16,0.375,0.02,8
Upland,20221001,12:00:00,0.401,0.023,16,0.375,0.02,8
Upland,20221001,13:00:00,0.4,0.024,16,0.376,0.02,8
Upland,20221001,14:00:00,0.4,0.024,16,0.375,0.02,8
Upland,20221001,15:00:00,0.4,0.024,16,0.375,0.02,8
Upland,20221001,16:00:00,0.399,0.024,16,0.375,0.02,8
Upland,20221001,17:00:00,0.399,0.024,16,0.375,0.02,8
Upland,20221001,18:00:00,0.399,0.024,16,0.375,0.02,8
Upland,20221001,19:00:00,0.399,0.024,16,0.375,0.02,8
Upland,20221001,20:00:00,0.398,0.024,16,0.375,0.02,8
Upland,20221001,21:00:00,0.398,0.023,16,0.375,0.02,8
Upland,20221001,22:00:00,0.397,0.024,16,0.375,0.02,8
Upland,20221001,23:00:00,0.397,0.024,16,0.375,0.02,8
Upland,20221002,00:00:00,0.397,0.024,16,0.375,0.02,8
Upland,20221002,01:00:00,0.397,0.023,16,0.376,0.02,8
Upland,20221002,02:00:00,0.396,0.022,16,0.376,0.02,8
Upland,20221002,03:00:00,0.396,0.022,16,0.376,0.021,8
Upland,20221002,04:00:00,0.396,0.022,16,0.376,0.02,8
Upland,20221002,05:00:00,0.396,0.022,16,0.375,0.02,8
Upland,20221002,06:00:00,0.396,0.022,16,0.375,0.02,8
Upland,20221002,07:00:00,0.396,0.022,16,0.376,0.02,8
Upland,20221002,08:00:00,0.396,0.022,16,0.376,0.021,8
Upland,20221002,09:00:00,0.397,0.022,16,0.376,0.021,8
Upland,20221002,10:00:00,0.398,0.023,16,0.376,0.02,8
Upland,20221002,11:00:00,0.4,0.024,16,0.376,0.02,8
Upland,20221002,12:00:00,0.401,0.024,16,0.376,0.02,8
Upland,20221002,13:00:00,0.402,0.024,16,0.377,0.021,8
Upland,20221002,14:00:00,0.403,0.023,16,0.377,0.021,8
Upland,20221002,15:00:00,0.404,0.024,16,0.377,0.021,8
Upland,20221002,16:00:00,0.404,0.023,16,0.377,0.021,8
Upland,20221002,17:00:00,0.404,0.023,16,0.377,0.021,8
Upland,20221002,18:00:00,0.404,0.023,16,0.377,0.021,8
Upland,20221002,19:00:00,0.404,0.023,16,0.377,0.021,8
Upland,20221002,20:00:00,0.411,0.025,16,0.377,0.021,8
Upland,20221002,21:00:00,0.418,0.027,16,0.378,0.021,8
Upland,20221002,22:00:00,0.42,0.027,16,0.378,0.021,8
Upland,20221002,23:00:00,0.42,0.027,16,0.378,0.021,8
